Unnamed: 0,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,airline,flight_distance,flight_duration,aircraft_model_code,aircraft_model_name,capacity,flow
11558,LIH,Lihue Airport,21.976,-159.339,United States of America,Americas,Northern America,SFO,San Francisco International Airport,37.619,-122.375,United States of America,Americas,Northern America,United Airlines,2443,5:23,752,Boeing 757-200,239,0
11559,LIM,Jorge Chavez International Airport,-12.0219,-77.1143,Peru,Americas,Latin America and the Caribbean,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,3645,7:47,752,Boeing 757-200,239,0
11560,LIM,Jorge Chavez International Airport,-12.0219,-77.1143,Peru,Americas,Latin America and the Caribbean,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,3143,6:47,763,Boeing 767-300,269,0
11561,LIM,Jorge Chavez International Airport,-12.0219,-77.1143,Peru,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,United Airlines,2620,5:44,330,Airbus A330,423,0
11562,LIR,Daniel Oduber Quiros International Airport,10.5933,-85.5444,Costa Rica,Americas,Latin America and the Caribbean,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,2191,4:52,738,Boeing 737-800,189,0
11563,LIR,Daniel Oduber Quiros International Airport,10.5933,-85.5444,Costa Rica,Americas,Latin America and the Caribbean,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,1479,3:27,739,Boeing 737-900,215,0
11564,LIR,Daniel Oduber Quiros International Airport,10.5933,-85.5444,Costa Rica,Americas,Latin America and the Caribbean,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,1479,3:27,738,Boeing 737-800,189,0
11565,LIS,Lisbon Portela Airport,38.7813,-9.13592,Portugal,Europe,Southern Europe,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,3374,7:14,752,Boeing 757-200,239,0
11566,LIS,Lisbon Portela Airport,38.7813,-9.13592,Portugal,Europe,Southern Europe,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,United Airlines,4146,8:47,332,Airbus A330-200,406,0
11567,LIS,Lisbon Portela Airport,38.7813,-9.13592,Portugal,Europe,Southern Europe,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,United Airlines,4146,8:47,343,Airbus A340-300,362,0
11568,LIS,Lisbon Portela Airport,38.7813,-9.13592,Portugal,Europe,Southern Europe,TMS,Sao Tome International Airport,0.378175,6.71215,Sao Tome and Principe,Africa,Sub-Saharan Africa,United Airlines,2835,6:10,313,Airbus A310-300,280,0
11569,LIT,Clinton National Airport (Adams Field),34.7294,-92.2243,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,769,2:02,ERJ,Embraer RJ135,44,0
11570,LIT,Clinton National Airport (Adams Field),34.7294,-92.2243,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,769,2:02,CRJ,Canadair Regional Jet,100,0
11571,LIT,Clinton National Airport (Adams Field),34.7294,-92.2243,United States of America,Americas,Northern America,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,374,1:14,CRJ,Canadair Regional Jet,100,0
11572,LIT,Clinton National Airport (Adams Field),34.7294,-92.2243,United States of America,Americas,Northern America,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,374,1:14,ERJ,Embraer RJ135,44,0
11573,LIT,Clinton National Airport (Adams Field),34.7294,-92.2243,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,United Airlines,552,1:36,ERJ,Embraer RJ135,44,0
11574,LIT,Clinton National Airport (Adams Field),34.7294,-92.2243,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,United Airlines,552,1:36,CRJ,Canadair Regional Jet,100,0
11575,LMT,Klamath Falls Airport,42.1561,-121.733,United States of America,Americas,Northern America,PDX,Portland International Airport,45.5887,-122.598,United States of America,Americas,Northern America,United Airlines,240,0:58,EM2,Embraer EMB.120 Brasilia,34,0
11576,LMT,Klamath Falls Airport,42.1561,-121.733,United States of America,Americas,Northern America,SFO,San Francisco International Airport,37.619,-122.375,United States of America,Americas,Northern America,United Airlines,315,1:07,EM2,Embraer EMB.120 Brasilia,34,0
11577,LNK,Lincoln Airport,40.851,-96.7592,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,421,1:20,ERJ,Embraer RJ135,44,0
11578,LNK,Lincoln Airport,40.851,-96.7592,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,421,1:20,CRJ,Canadair Regional Jet,100,0
11579,LNK,Lincoln Airport,40.851,-96.7592,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,United Airlines,464,1:25,CRJ,Canadair Regional Jet,100,0
11580,LNK,Lincoln Airport,40.851,-96.7592,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,United Airlines,464,1:25,ERJ,Embraer RJ135,44,0
11581,LOS,Murtala Muhammed International Airport,6.57737,3.32116,Nigeria,Africa,Sub-Saharan Africa,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,United Airlines,3016,6:31,333,Airbus A330-300,440,0
11582,LOS,Murtala Muhammed International Airport,6.57737,3.32116,Nigeria,Africa,Sub-Saharan Africa,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,6501,13:30,788,Boeing 787-8,296,0
11583,LOS,Murtala Muhammed International Airport,6.57737,3.32116,Nigeria,Africa,Sub-Saharan Africa,PHC,Port Harcourt International Airport,5.01549,6.94959,Nigeria,Africa,Sub-Saharan Africa,United Airlines,271,1:02,333,Airbus A330-300,440,0
11584,LRD,Laredo International Airport,27.5438,-99.4616,United States of America,Americas,Northern America,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,300,1:06,ERJ,Embraer RJ135,44,0
11585,LWB,Greenbrier Valley Airport,37.8583,-80.3995,United States of America,Americas,Northern America,IAD,Washington Dulles International Airport,38.9445,-77.4558,United States of America,Americas,Northern America,United Airlines,176,0:51,SF3,Saab SF340,34,0
11586,MAD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,Spain,Europe,Southern Europe,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,3595,7:41,752,Boeing 757-200,239,0
11587,MAF,Midland International Air and Space Port,31.9425,-102.202,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,563,1:37,CRJ,Canadair Regional Jet,100,0
11588,MAF,Midland International Air and Space Port,31.9425,-102.202,United States of America,Americas,Northern America,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,428,1:21,CRJ,Canadair Regional Jet,100,0
11589,MAF,Midland International Air and Space Port,31.9425,-102.202,United States of America,Americas,Northern America,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,428,1:21,ERJ,Embraer RJ135,44,0
11590,MAJ,Marshall Islands International Airport (Amata Kabua Int'l),7.06476,171.272,Marshall Islands,Oceania,Micronesia,HNL,Daniel K. Inouye International Airport,21.3206,-157.924,United States of America,Americas,Northern America,United Airlines,2277,5:03,738,Boeing 737-800,189,0
11591,MAJ,Marshall Islands International Airport (Amata Kabua Int'l),7.06476,171.272,Marshall Islands,Oceania,Micronesia,KWA,Bucholz Army Airfield,8.72012,167.732,Marshall Islands,Oceania,Micronesia,United Airlines,267,1:02,738,Boeing 737-800,189,0
11592,MAN,Manchester Airport,53.3537,-2.27495,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,3343,7:11,752,Boeing 757-200,239,0
11593,MBJ,Sangster International Airport,18.5037,-77.9134,Jamaica,Americas,Latin America and the Caribbean,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,1548,3:35,738,Boeing 737-800,189,0
11594,MBJ,Sangster International Airport,18.5037,-77.9134,Jamaica,Americas,Latin America and the Caribbean,IAD,Washington Dulles International Airport,38.9445,-77.4558,United States of America,Americas,Northern America,United Airlines,1411,3:19,738,Boeing 737-800,189,0
11595,MBJ,Sangster International Airport,18.5037,-77.9134,Jamaica,Americas,Latin America and the Caribbean,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,1350,3:12,739,Boeing 737-900,215,0
11596,MBJ,Sangster International Airport,18.5037,-77.9134,Jamaica,Americas,Latin America and the Caribbean,IAH,George Bush Intercontinental Airport,29.9844,-95.3414,United States of America,Americas,Northern America,United Airlines,1350,3:12,738,Boeing 737-800,189,0
11597,MBS,MBS International Airport,43.5329,-84.0796,United States of America,Americas,Northern America,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,United Airlines,221,0:56,CRJ,Canadair Regional Jet,100,0
11598,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,CLE,Cleveland Hopkins International Airport,41.4117,-81.8498,United States of America,Americas,Northern America,United Airlines,691,1:52,ERJ,Embraer RJ135,44,0
11599,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,CLE,Cleveland Hopkins International Airport,41.4117,-81.8498,United States of America,Americas,Northern America,United Airlines,691,1:52,DH4,De Havilland Canada DHC-8-400 Dash 8Q,78,0
11600,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,531,1:33,DH4,De Havilland Canada DHC-8-400 Dash 8Q,78,0
11601,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,531,1:33,73G,Boeing 737-700,149,0
11602,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,DEN,Denver International Airport,39.8617,-104.673,United States of America,Americas,Northern America,United Airlines,531,1:33,738,Boeing 737-800,189,0
11603,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,1088,2:40,ERJ,Embraer RJ135,44,0
11604,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,United Airlines,1088,2:40,E70,Embraer 170,80,0
11605,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,IAD,Washington Dulles International Airport,38.9445,-77.4558,United States of America,Americas,Northern America,United Airlines,923,2:20,ERJ,Embraer RJ135,44,0
11606,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,IAD,Washington Dulles International Airport,38.9445,-77.4558,United States of America,Americas,Northern America,United Airlines,923,2:20,CR7,Canadair Regional Jet 700,78,0
11607,MCI,Kansas City International Airport,39.2976,-94.7139,United States of America,Americas,Northern America,IAD,Washington Dulles International Airport,38.9445,-77.4558,United States of America,Americas,Northern America,United Airlines,923,2:20,E70,Embraer 170,80,0
