,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,airline,flight_distance,flight_duration,aircraft_model_code,aircraft_model_name,capacity
16708,SJC,San Jose International Airport,37.3626,-121.929,United States of America,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,620,1:44,320,Airbus A320-100/200,180
16709,SJC,San Jose International Airport,37.3626,-121.929,United States of America,Americas,Northern America,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,620,1:44,319,Airbus A319,160
16710,SJC,San Jose International Airport,37.3626,-121.929,United States of America,Americas,Northern America,SEA,Seattle-Tacoma International Airport,47.449,-122.309,United States of America,Americas,Northern America,American Airlines,696,1:53,737,Boeing 737,142
16711,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,1914,4:19,320,Airbus A320-100/200,180
16712,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1023,2:32,M80,McDonnell Douglas MD80,172
16713,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1023,2:32,M83,McDonnell Douglas MD83,186
16714,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,911,2:19,M83,McDonnell Douglas MD83,186
16715,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,911,2:19,738,Boeing 737-800,189
16716,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1806,4:06,M83,McDonnell Douglas MD83,186
16717,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,1806,4:06,738,Boeing 737-800,189
16718,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,723,1:56,320,Airbus A320-100/200,180
16719,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,723,1:56,319,Airbus A319,160
16720,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,723,1:56,757,Boeing 757,280
16721,SJD,Los Cabos International Airport,23.1518,-109.721,Mexico,Americas,Latin America and the Caribbean,PHX,Phoenix Sky Harbor International Airport,33.4343,-112.012,United States of America,Americas,Northern America,American Airlines,723,1:56,321,Airbus A321-100/200,240
16722,SJO,Juan Santamaria International Airport,9.99386,-84.2088,Costa Rica,Americas,Latin America and the Caribbean,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,1753,4:00,319,Airbus A319,160
16723,SJO,Juan Santamaria International Airport,9.99386,-84.2088,Costa Rica,Americas,Latin America and the Caribbean,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,1779,4:03,757,Boeing 757,280
16724,SJO,Juan Santamaria International Airport,9.99386,-84.2088,Costa Rica,Americas,Latin America and the Caribbean,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,American Airlines,2210,4:55,738,Boeing 737-800,189
16725,SJO,Juan Santamaria International Airport,9.99386,-84.2088,Costa Rica,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1120,2:44,757,Boeing 757,280
16726,SJO,Juan Santamaria International Airport,9.99386,-84.2088,Costa Rica,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1120,2:44,738,Boeing 737-800,189
16727,SJT,San Angelo Regional Airport (Mathis Field),31.3577,-100.496,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,228,0:57,ER4,Embraer RJ145 Amazon,50
16728,SJT,San Angelo Regional Airport (Mathis Field),31.3577,-100.496,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,228,0:57,CRJ,Canadair Regional Jet,100
16729,SJT,San Angelo Regional Airport (Mathis Field),31.3577,-100.496,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,228,0:57,ERD,Embraer RJ140,50
16730,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,CCS,Simon Bolivar International Airport,10.6012,-66.9912,"Venezuela, Bolivarian Republic of",Americas,Latin America and the Caribbean,American Airlines,545,1:35,738,Boeing 737-800,189
16731,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,1475,3:27,321,Airbus A321-100/200,240
16732,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,2162,4:49,757,Boeing 757,280
16733,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,DOM,Douglas-Charles Airport,15.547,-61.3,Dominica,Americas,Latin America and the Caribbean,American Airlines,369,1:14,SF3,Saab SF340,34
16734,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,EIS,Terrance B. Lettsome International Airport,18.4448,-64.543,Virgin Islands (British),Americas,Latin America and the Caribbean,American Airlines,95,0:41,SF3,Saab SF340,34
16735,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,FDF,Martinique Aime Cesaire International Airport,14.591,-61.0032,Martinique,Americas,Latin America and the Caribbean,American Airlines,424,1:20,SF3,Saab SF340,34
16736,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,American Airlines,1600,3:42,757,Boeing 757,280
16737,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1044,2:35,738,Boeing 737-800,189
16738,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1044,2:35,757,Boeing 757,280
16739,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,American Airlines,2072,4:38,738,Boeing 737-800,189
16740,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,1579,3:39,757,Boeing 757,280
16741,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,1579,3:39,767,Boeing 767,330
16742,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,American Airlines,1579,3:39,320,Airbus A320-100/200,180
16743,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,PTP,Pointe-a-Pitre International Airport (Le Raizet Airport),16.2653,-61.5318,Guadeloupe,Americas,Latin America and the Caribbean,American Airlines,330,1:09,SF3,Saab SF340,34
16744,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,VIJ,Virgin Gorda Airport,18.4464,-64.4275,Virgin Islands (British),Americas,Latin America and the Caribbean,American Airlines,103,0:42,DHT,De Havilland Canada DHC-6 Twin Otter,19
16745,SJU,Luis Munoz Marin International Airport,18.4394,-66.0018,Puerto Rico,Americas,Latin America and the Caribbean,VQS,Antonio Rivera Rodriguez Airport,18.1348,-65.4936,United States of America,Americas,Northern America,American Airlines,44,0:35,DHT,De Havilland Canada DHC-6 Twin Otter,19
16746,SKB,Robert L. Bradshaw International Airport,17.3112,-62.7187,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,American Airlines,1269,3:02,738,Boeing 737-800,189
16747,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,CLT,Charlotte Douglas International Airport,35.214,-80.9431,United States of America,Americas,Northern America,American Airlines,1722,3:56,320,Airbus A320-100/200,180
16748,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,987,2:28,M80,McDonnell Douglas MD80,172
16749,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,DFW,Dallas/Fort Worth International Airport,32.8968,-97.038,United States of America,Americas,Northern America,American Airlines,987,2:28,M83,McDonnell Douglas MD83,186
16750,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,589,1:40,CRJ,Canadair Regional Jet,100
16751,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,American Airlines,589,1:40,CR7,Canadair Regional Jet 700,78
